id,submit,input,run,output,complete,wait,response
273.0,259.0,11600.0,11821.0,11600.0,158880.0,123600.0,158621.0
254.0,240.0,13600.0,15775.0,13600.0,159866.0,116651.0,159626.0
255.0,242.0,14800.0,15125.0,14800.0,161616.0,116649.0,161374.0
279.0,264.0,11200.0,11418.0,11200.0,162876.0,128794.0,162612.0
265.0,251.0,15200.0,16816.0,15200.0,164107.0,116640.0,163856.0
280.0,264.0,12400.0,13029.0,12400.0,166911.0,128818.0,166647.0
278.0,263.0,13600.0,13835.0,13600.0,168338.0,127040.0,168075.0
269.0,256.0,17600.0,17871.0,17600.0,169962.0,116635.0,169706.0
267.0,254.0,12000.0,30140.0,12000.0,171031.0,116637.0,170777.0
236.0,221.0,20800.0,21391.0,20800.0,171167.0,107955.0,170946.0
312.0,291.0,8000.0,8141.0,8000.0,172659.0,148227.0,172368.0
256.0,242.0,18800.0,19127.0,18800.0,173618.0,116649.0,173376.0
274.0,260.0,17200.0,17409.0,17200.0,175668.0,123599.0,175408.0
238.0,224.0,20800.0,21522.0,20800.0,175889.0,112543.0,175665.0
248.0,234.0,16000.0,27038.0,16000.0,175929.0,116657.0,175695.0
275.0,260.0,17600.0,17817.0,17600.0,176876.0,123599.0,176616.0
250.0,235.0,16400.0,27435.0,16400.0,177126.0,116656.0,176891.0
260.0,245.0,20000.0,20280.0,20000.0,177171.0,116646.0,176926.0
271.0,257.0,18000.0,18209.0,18000.0,177879.0,123413.0,177622.0
262.0,246.0,20800.0,21024.0,20800.0,179515.0,116645.0,179269.0
321.0,303.0,7200.0,7343.0,7200.0,179579.0,157533.0,179276.0
270.0,256.0,18800.0,22681.0,18800.0,183951.0,123414.0,183695.0
264.0,249.0,21200.0,24870.0,21200.0,184161.0,116642.0,183912.0
290.0,276.0,9200.0,20202.0,9200.0,184298.0,145420.0,184022.0
242.0,226.0,22400.0,23282.0,22400.0,184973.0,116665.0,184747.0
268.0,255.0,22800.0,23813.0,22800.0,186304.0,116636.0,186049.0
304.0,281.0,10000.0,18332.0,10000.0,186850.0,148237.0,186569.0
261.0,246.0,23200.0,23611.0,23200.0,186902.0,116645.0,186656.0
263.0,247.0,23200.0,23829.0,23200.0,187120.0,116644.0,186873.0
309.0,288.0,13200.0,13339.0,13200.0,188257.0,148230.0,187969.0
237.0,222.0,19600.0,37421.0,19600.0,188855.0,112012.0,188633.0
327.0,308.0,9200.0,10816.0,9200.0,189082.0,159558.0,188774.0
301.0,278.0,12800.0,20928.0,12800.0,192224.0,145418.0,191946.0
253.0,239.0,21600.0,32628.0,21600.0,192719.0,116652.0,192480.0
329.0,308.0,10000.0,10143.0,10000.0,193019.0,162568.0,192711.0
272.0,258.0,23200.0,23407.0,23200.0,193477.0,123412.0,193219.0
245.0,232.0,19600.0,37772.0,19600.0,193863.0,116659.0,193631.0
243.0,230.0,19600.0,37806.0,19600.0,193897.0,116661.0,193667.0
339.0,317.0,7600.0,7735.0,7600.0,194102.0,170850.0,193785.0
323.0,303.0,11600.0,12217.0,11600.0,194297.0,158577.0,193994.0
328.0,308.0,10400.0,11022.0,10400.0,194698.0,162568.0,194390.0
305.0,282.0,12800.0,20982.0,12800.0,195100.0,148236.0,194818.0
252.0,238.0,22400.0,33433.0,22400.0,195124.0,116653.0,194886.0
257.0,243.0,16400.0,45556.0,16400.0,195247.0,116648.0,195004.0
281.0,264.0,18400.0,29429.0,18400.0,195311.0,128818.0,195047.0
277.0,263.0,22800.0,23006.0,22800.0,195909.0,127040.0,195646.0
249.0,234.0,22800.0,33825.0,22800.0,196316.0,116657.0,196082.0
288.0,274.0,12000.0,26764.0,12000.0,196460.0,145422.0,196186.0
246.0,233.0,20800.0,38972.0,20800.0,197463.0,116658.0,197230.0
244.0,232.0,20800.0,39006.0,20800.0,197497.0,116659.0,197265.0
251.0,236.0,23200.0,34225.0,23200.0,197516.0,116655.0,197280.0
239.0,225.0,18000.0,47686.0,18000.0,199558.0,115647.0,199333.0
284.0,266.0,19200.0,30203.0,19200.0,199615.0,130746.0,199349.0
303.0,280.0,14400.0,22764.0,14400.0,199841.0,147997.0,199561.0
294.0,277.0,14400.0,25416.0,14400.0,199912.0,145419.0,199635.0
298.0,278.0,14800.0,25829.0,14800.0,201125.0,145418.0,200847.0
302.0,279.0,15600.0,23787.0,15600.0,201303.0,146037.0,201024.0
